в_контактах,российский_номер,иностранный_номер,короткий_номер,стандартная_длина,бесплатный_8800,географический,мобильный_рф,валидный_диапазон_рф,флаг_подмены_префикса,энтропия_цифр,доля_повторов_цифр,макс_повтор_цифры,красивый_номер,риск_префикса,частота_звонков,ночное_время,недавнее_приложение_банка,недавнее_приложение_госуслуг,недавнее_приложение_маркетплейса,недавнее_приложение_мессенджера,ранее_отклонён,в_чёрном_списке,в_белом_списке,скрытый_номер,проверка_звонящего_не_пройдена,уязвимость_пользователя,деловая_активность,контакты_доступны,доступ_к_использованию,рейтинг_репутации,уверенность_источника_компакт,метка
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.637605074176516,0.4,0.18181818181818182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.45,1.0,0.0,0.0,0.95,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6716792750696888,0.3,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.45,1.0,0.0,0.0,0.95,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.637605074176516,0.2,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.45,1.0,0.0,0.0,0.95,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.668946320339311,0.3,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.45,1.0,0.0,0.0,0.95,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8018032536295968,0.2,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.45,1.0,0.0,0.0,0.95,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7470705271452366,0.3,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.45,1.0,0.0,0.0,0.95,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7470705271452366,0.2,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.45,1.0,0.0,0.0,0.95,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6582635997677037,0.3,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.45,1.0,0.0,0.0,0.95,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6716792750696888,0.2,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.45,1.0,0.0,0.0,0.95,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8018032536295968,0.2,0.18181818181818182,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.9650571449671064,0.95,2
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7470705271452366,0.2,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.45,1.0,0.0,0.0,0.95,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8224617792207843,0.3,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.45,1.0,0.0,0.0,0.95,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8224617792207843,0.4,0.18181818181818182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.45,1.0,0.0,0.0,0.95,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8771945057051446,0.2,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.45,1.0,0.0,0.0,0.95,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7677290527364241,0.2,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.45,1.0,0.0,0.0,0.95,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7470705271452366,0.2,0.18181818181818182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.45,1.0,0.0,0.0,0.95,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.637605074176516,0.3,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.45,1.0,0.0,0.0,0.95,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.726412001554049,0.4,0.2727272727272727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.45,1.0,0.0,0.0,0.95,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.637605074176516,0.3,0.2727272727272727,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.6593281729866699,0.86,2
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7129963262520638,0.3,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.45,1.0,0.0,0.0,0.95,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8018032536295968,0.3,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.45,1.0,0.0,0.0,0.95,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.726412001554049,0.5,0.2727272727272727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.45,1.0,0.0,0.0,0.95,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7677290527364241,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,1.0,0.8,2
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7470705271452366,0.4,0.2727272727272727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.45,1.0,0.0,0.0,0.95,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7129963262520638,0.3,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.45,1.0,0.0,0.0,0.95,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5935550682637633,0.4,0.2727272727272727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.45,1.0,0.0,0.0,0.95,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8018032536295968,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.14615714602208812,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7470705271452366,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8557069425812104,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7264120015540491,0.4,0.2727272727272727,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.834668669781584,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6716792750696888,0.4,0.2727272727272727,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8557069425812104,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7264120015540491,0.4,0.2727272727272727,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8557069425812104,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.726412001554049,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.31070694258121034,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8018032536295967,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8557069425812104,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7470705271452366,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8557069425812104,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7264120015540491,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8304299090235024,0.66,2
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7129963262520638,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8210797066376064,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6142135938549507,0.4,0.2727272727272727,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8301824894436646,0.66,2
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7129963262520638,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8371588152163666,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.637605074176516,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.5725285724835533,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8018032536295968,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8210797066376064,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6716792750696888,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8210797066376064,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.637605074176516,0.4,0.2727272727272727,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8210797066376064,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7811447280384093,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8210797066376064,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7264120015540491,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.834668669781584,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8018032536295968,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.834668669781584,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.856535980113957,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8557069425812104,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8018032536295968,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8557069425812104,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8018032536295967,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.31070694258121034,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7264120015540491,0.4,0.2727272727272727,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8371588152163666,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6035308732833433,0.4,0.2727272727272727,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8371588152163666,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.637605074176516,0.4,0.2727272727272727,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8210797066376064,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7811447280384093,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8371588152163666,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.637605074176516,0.3,0.2727272727272727,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8210797066376064,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7264120015540491,0.4,0.2727272727272727,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8210797066376064,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6923378006608764,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8210797066376064,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7264120015540491,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8210797066376064,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5935550682637633,0.4,0.2727272727272727,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.834668669781584,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6923378006608764,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.834668669781584,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6716792750696888,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.9510797066376064,0.66,2
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.726412001554049,0.3,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.45,1.0,0.0,0.0,0.95,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6923378006608762,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8210797066376064,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.726412001554049,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.5725285724835533,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7264120015540491,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8210797066376064,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7264120015540491,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8210797066376064,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7129963262520638,0.4,0.2727272727272727,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.5725285724835533,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8018032536295967,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.834668669781584,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.668946320339311,0.4,0.2727272727272727,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.834668669781584,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8018032536295968,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8557069425812104,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.856535980113957,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.1682355150647635,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.726412001554049,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.834668669781584,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6923378006608764,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.834668669781584,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7264120015540491,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8557069425812104,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7470705271452366,0.4,0.2727272727272727,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8557069425812104,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.668946320339311,0.4,0.2727272727272727,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.31070694258121034,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7129963262520638,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.834668669781584,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7129963262520638,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8557069425812104,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7470705271452366,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.9857069425812104,0.66,2
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8018032536295968,0.3,0.2727272727272727,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.31070694258121034,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.637605074176516,0.5,0.2727272727272727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8557069425812104,0.66,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8018032536295967,0.4,0.2727272727272727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.45,1.0,0.0,0.0,0.95,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6142135938549507,0.5,0.2727272727272727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.45,1.0,0.0,0.0,0.95,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6142135938549507,0.3,0.2727272727272727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.45,1.0,0.0,0.0,0.95,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7470705271452366,0.4,0.2727272727272727,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,1.0,0.8,2
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.726412001554049,0.3,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.45,1.0,0.0,0.0,0.95,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4868225700254207,0.5,0.45454545454545453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.45,1.0,0.0,0.0,0.95,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6142135938549507,0.6,0.45454545454545453,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8557069425812104,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4868225700254207,0.6,0.5454545454545454,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.7906855388341468,0.66,2
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5622138221009683,0.6,0.5454545454545454,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.5725285724835533,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5622138221009683,0.6,0.5454545454545454,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8557069425812104,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.44887029684661045,0.7,0.6363636363636364,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8557069425812104,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5074810956166081,0.6,0.5454545454545454,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.8557069425812104,0.66,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8018032536295967,0.3,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.45,1.0,0.0,0.0,0.95,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6716792750696888,0.3,0.2727272727272727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.45,1.0,0.0,0.0,0.95,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5388223417794029,0.5,0.2727272727272727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.45,1.0,0.0,0.0,0.95,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5487981467989832,0.5,0.2727272727272727,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35,0.45,1.0,0.0,0.5333680555555556,0.86,2
